RESPID,STRATUM,COMTYPE2,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RELIG,EDUCCAT,PARTY,HISP,RACECMB,RACETHN,AGECAT,BIRTHPLACE,GENDER,ADULTS,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
16208,6,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,2,2,2,2,2,1,2,1,7,4,1,0.783130841714174,0.9814376786553228
13365,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,1,2,1,1,3,1,2,3,7,1,1,2.4066014193015723,1.507541152918488
684,10,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,3,1,1,1,1,2,1,0.401100236550262,0.2424440388398887
11827,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,1,2,1,1,3,1,1,2,3,4,2,1.604400946201048,1.4106517916987
6949,10,2,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9,1,2,2,1,1,1,1,2,1,2,2,1,0.802200473100524,0.8645528599678313
14972,10,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8,1,3,2,3,5,3,4,1,3,8,3,1,2.4066014193015723,1.9492914125454424
6096,10,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,3,5,3,4,2,2,8,2,1,1.604400946201048,0.9699985825284392
9066,2,3,,,,,,,,,,,,2,3,3,1,99,3,4,4,2,1,1,1,1,0.577363668715013,1.3015177742190869
8097,10,1,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,2,3,2,2,2,2,1,2,1,2,3,1,0.802200473100524,0.7129081986842942
16624,10,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,1,1,4,1,2,1,5,1,1,0.401100236550262,0.1955704975357741
10336,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,2,2,1,1,4,1,2,1,1,3,1,0.401100236550262,0.1860496272841404
1511,10,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,4,1,2,1,2,2,1,0.802200473100524,0.3444148656677369
4990,5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,2,1,1,3,1,1,2,2,1,3,1,0.624820777113219,0.7332603772637609
6559,10,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,1,4,1,1,1,5,4,1,0.802200473100524,0.3878059807393762
2368,7,2,,,,,,,,,,,,2,3,2,1,4,3,4,1,2,1,1,4,1,0.1774981600916267,0.1743874623250898
13052,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,4,2,99,99,99,1,1,99,99,3,1,0.802200473100524,1.1283880822872927
538,10,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,99,2,3,2,1,1,2,1,2,1,4,2,1,0.802200473100524,0.707056483826531
7900,10,2,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,1,1,2,1,2,2,6,2,1,0.802200473100524,0.6249856211233936
17020,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,3,1,2,2,6,4,2,0.802200473100524,0.8168288146914087
6194,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6,2,3,99,2,2,4,1,1,2,7,3,1,1.604400946201048,0.8113180425298923
15903,10,3,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,1,1,2,1,1,3,1,2,2,7,3,1,0.802200473100524,0.5178059797574346
5613,10,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,1,4,3,1,2,8,4,1,0.802200473100524,0.251794595382497
8546,10,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,1,4,1,2,1,99,1,1,0.401100236550262,0.3701651845346358
12310,10,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,1,2,1,1,2,1,2,2,3,3,1,1.604400946201048,0.5757212938085948
14527,10,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,1,2,1,1,1,5,2,1,0.401100236550262,0.266977798172115
1958,10,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,99.0,12,2,2,2,1,1,2,1,1,3,6,4,1,2.4066014193015723,3.758669941158797
5495,9,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,2,1,1,2,1,0.4509005960677219,0.2052315538517143
16163,2,3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,2,2,7,3,2,1.154727337430026,0.5105047392287286
3410,4,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,2,2,2,1,2,1,3,2,1,0.8407755587797654,1.012584780547536
11373,10,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,1,1,2,1,1,3,7,2,2,2.4066014193015723,4.540856853117321
8273,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,1,1,3,1,2,1,4,4,1,0.802200473100524,0.4441314190235905
7858,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,3,1,1,2,8,3,2,1.604400946201048,1.1490846787094535
3429,10,3,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,3,1,2,1,3,3,1,0.802200473100524,0.561702682994147
13160,10,1,,,,,,,,,,,,1,1,1,2,1,1,4,1,1,1,2,2,2,0.802200473100524,0.2220158456961577
16315,10,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,4,2,1,1,2,1,1,2,8,2,1,0.802200473100524,0.6733266513187294
5174,10,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,2,2,1,4,1,0.802200473100524,0.8876094152852851
1253,9,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,1,4,1,2,1,1,3,1,0.4509005960677219,0.1194475763015036
17721,10,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,12,1,3,2,1,1,2,1,1,2,6,4,1,1.604400946201048,0.5898836128516739
15468,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,1,1,4,1,1,1,5,3,1,0.401100236550262,0.1934659466212227
1257,10,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,3,2,1,1,3,1,1,2,8,1,1,1.604400946201048,1.3341560457206878
14740,10,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,12,3,4,2,1,1,99,4,2,1,99,4,1,0.401100236550262,0.60837346280728
4108,9,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,1,4,1,1,1,8,3,1,0.4509005960677219,0.3824805738508621
14943,9,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,1,2,1,1,2,1,1,1,6,1,1,0.2254502980338609,0.2832241512444796
14268,10,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,2,2,4,1,2,1,1,3,1,0.401100236550262,0.2472988426241696
13209,10,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,12,1,3,2,3,5,1,1,2,3,2,4,1,1.2033007096507862,1.9152644552770577
1195,7,3,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,12,3,99,1,1,3,3,4,2,3,2,2,1,0.5324944802748801,1.0754780894471356
6777,10,2,1.0,1.0,99.0,99.0,99.0,99.0,99.0,1.0,99.0,99.0,99.0,10,1,2,2,1,1,3,1,2,2,4,4,1,0.802200473100524,0.4866557422696655
16074,10,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,4,1,2,2,8,2,1,1.604400946201048,0.5801948881914379
8843,8,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,12,2,4,2,1,1,2,1,1,1,1,4,1,0.1924822125794678,0.3918857966110026
9807,10,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,1,3,2,1,1,1,1,4,1,0.401100236550262,2.310705994121275
467,10,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10,1,3,2,1,1,3,1,1,2,8,2,1,0.802200473100524,0.4019661911375884
7434,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,2,3,2,1,1,4,1,1,2,5,4,2,1.604400946201048,1.3427583210882936
5041,7,1,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,12,2,3,1,99,3,2,1,2,4,5,4,1,0.5324944802748801,0.984164147605822
3873,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12,2,3,2,1,1,3,1,1,2,3,2,1,0.802200473100524,0.4880705135368161
4332,10,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,9,1,2,2,1,1,2,1,1,2,6,4,1,0.802200473100524,0.8341676280203276
4046,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,1,1,4,2,1,0.802200473100524,0.3087886581759234
591,2,3,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,2,1,2,2,4,3,2,0.577363668715013,0.4015498224337667
14837,10,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,1,3,1,2,2,3,4,1,0.802200473100524,0.6041391274146795
498,9,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,1,3,1,2,3,1,2,2,1.3527017882031658,0.7440609689863618
10227,7,1,1.0,1.0,1.0,1.0,99.0,1.0,1.0,99.0,99.0,1.0,2.0,2,2,1,1,1,3,3,4,1,2,3,3,1,0.1774981600916267,0.2131214238618694
2167,7,1,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,3,1,1,3,2,1,2,1,1,4,1,0.0887490800458133,0.1980354493898347
13494,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,1,2,1,1,2,1,2,2,5,2,1,0.802200473100524,0.5712949770131482
18241,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,2,4,1,1,3,1,1,1,4,3,3,1,0.5774466377384035,1.9979057977089767
10733,10,2,1.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,2,2,1,1,4,1,2,3,99,4,1,1.2033007096507862,0.5448527525450413
16225,6,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,3,2,2,1,1,3,1,2,2,5,1,1,1.566261683428348,1.1114658644386528
17617,4,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,2,2,2,2,2,2,1,2,1,4,3,1,0.8407755587797654,1.5106085678533032
3769,10,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,3,2,1,1,2,1,1,2,8,1,1,1.604400946201048,1.616453346950294
6824,10,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,2,1,2,1,1,3,1,1,2,1,4,1,1.604400946201048,1.3556986238108102
18254,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,3,1,1,2,6,3,1,0.802200473100524,0.7430774572594991
1814,10,3,2.0,1.0,1.0,1.0,2.0,99.0,1.0,1.0,2.0,1.0,2.0,2,1,2,1,1,3,1,1,1,2,8,1,1,0.802200473100524,0.9574970763948052
13921,10,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7,1,3,2,3,5,4,1,2,2,6,4,1,1.604400946201048,1.014407610431154
16318,10,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,2,1,1,1,6,2,1,0.401100236550262,0.3672891306314688
904,7,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,3,1,1,3,3,1,2,2,1,3,1,0.1774981600916267,0.1648648383697001
7395,9,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,3,1,1,3,2,1,2,1,4,3,1,0.4509005960677219,0.8370683736533383
14140,6,99,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,99,1,1,3,4,4,2,2,1,3,1,1.566261683428348,3.2856209824328837
421,10,2,,,,,,,,,,,,1,3,99,2,2,2,4,1,2,2,1,3,1,1.604400946201048,1.190364751517499
1591,10,3,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,3,4,2,1,1,1,1,1,4,3,3,2,2.4066014193015723,5.454124253915292
13474,2,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,1,1,4,1,2,2,7,2,1,1.154727337430026,0.4239098828509906
7195,7,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2,1,1,1,3,1,4,1,2,5,4,2,0.3549963201832534,1.2632499290904464
17202,10,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,4,1,1,2,8,4,1,1.604400946201048,0.546676862455108
10241,10,2,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,1,1,1,2,6,3,1,1.604400946201048,5.454124253915292
10879,10,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,1,1,99,1,1,3,99,2,1,2.4066014193015723,0.7876531446087496
18147,10,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,1,2,1,1,4,1,1,2,8,3,1,0.802200473100524,0.2670737930672933
5703,10,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,1,1,2,1,1,2,1,1,2,8,1,1,0.802200473100524,0.9420476457620186
8065,8,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,2,2,3,1,2,2,5,1,1,0.7699288503178715,0.5717032564081158
15905,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,4,1,2,3,3,1,2,1.2033007096507862,0.7200800753498038
15477,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,3,1,2,1,1,4,1,2,2,1,3,2,0.3203285984286912,0.3844181267699306
3627,10,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,1,2,1,1,2,6,3,1,0.802200473100524,0.5839163571908784
11317,8,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,10,1,4,2,4,4,2,4,1,2,8,4,1,0.3849644251589357,1.117370788678925
418,10,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5,1,2,2,1,1,4,1,1,3,7,4,1,1.2033007096507862,0.5688631790631763
17998,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,4,2,1,1,2,1,1,1,8,4,1,0.802200473100524,0.8875015327677991
17928,6,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,1,3,4,4,1,2,1,4,1,1.566261683428348,1.6782001250923144
594,10,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,1,2,2,1,1,3,1,1,2,8,3,1,0.802200473100524,0.4609543444232998
6102,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2,3,1,1,5,3,1,1,1,3,1,1,1,0.26624724013744,0.9770190689295208
10089,10,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,1,2,7,3,1,0.802200473100524,0.6688207647739419
6803,10,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,99,3,4,1,2,1,1,4,1,0.802200473100524,0.7013003786053158
1072,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,1,4,1,1,1,4,2,1,0.783130841714174,0.3969325470818227
12686,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,2,1,1,3,4,1,2,1,1,1,2,0.802200473100524,0.3506448468324921
4449,10,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,1,4,1,1,1,4,2,1,0.401100236550262,0.1907301234385491
15280,10,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,1,2,1,1,2,3,3,1,0.802200473100524,0.2870922874211845
12898,10,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,4,2,1,1,2,1,1,1,1,3,1,0.401100236550262,0.123080359431497
6395,10,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,2,2,3,1,2,3,4,3,2,1.2033007096507862,0.7782175645806568
6305,8,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,1,1,5,3,3,1,1,1,4,4,1,0.3849644251589357,1.110995162708293
11791,10,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,4,1,2,2,6,2,1,1.604400946201048,0.6631381472436976
3952,10,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,1,3,1,1,2,6,1,1,0.802200473100524,0.4878061973306972
11722,8,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,3,5,2,99,2,2,1,4,1,0.7699288503178715,0.6395714699437682
16167,10,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,9,1,2,2,1,1,3,1,2,1,7,2,1,0.802200473100524,0.3949499632517855
16525,8,2,,,,,,,,,,,,3,99,1,2,2,2,4,1,1,1,1,1,1,0.3849644251589357,0.1450059775651011
10783,9,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12,2,2,2,1,1,3,1,1,5,6,3,2,1.3527017882031658,0.8478051133061295
7335,10,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,1,3,8,4,1,2.4066014193015723,2.1078303422257547
6449,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3,2,1,1,4,1,1,1,4,2,2,0.802200473100524,0.2920403550908588
15833,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,1,3,1,2,2,1,2,2,1.604400946201048,1.7822800228045808
10592,9,3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6,2,4,2,1,1,2,1,1,1,1,4,1,0.2254502980338609,0.7557824035379006
4987,10,2,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1,1,2,1,1,4,1,1,4,6,4,1,1.2033007096507862,0.4164305428642752
16192,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,2,2,4,1,1,2,4,3,1,1.604400946201048,0.5740449397613943
7266,6,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,8,1,1,2,3,5,2,4,1,4,5,3,1,2.3493925251425223,2.6650299215493765
793,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,2,2,3,5,4,4,2,1,6,1,1,0.802200473100524,0.38044435856798
6453,10,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,2,1,1,3,1,2,2,5,1,1,1.604400946201048,1.5793888608561053
9900,6,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,10,3,2,2,1,1,3,4,1,1,99,4,1,0.391565420857087,1.0460804343644967
16872,9,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,99,99,2,1,1,3,2,4,2,0.6763508941015829,1.633440212606356
3210,10,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,2,1,2,1,1,1,1,1,2,1,3,2,0.802200473100524,3.0586997316538604
17898,10,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,12,1,3,2,1,1,4,1,1,1,1,2,1,0.401100236550262,0.2123944181939135
17427,10,3,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,1,2,1,1,2,1,1,1,5,4,2,0.401100236550262,0.5106557228322179
4315,7,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,1,3,2,4,2,5,4,3,1,0.5324944802748801,0.4674659243514359
12998,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,4,1,2,1,1,3,1,0.802200473100524,0.3464076704765048
17270,10,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2,1,1,1,1,3,2,1,2,1,7,4,1,0.401100236550262,0.3107171354208421
7503,10,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9,1,3,2,1,1,4,4,2,2,4,4,1,1.604400946201048,1.3001334462942225
4694,9,3,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,1,2,1,1,1,1,1,2,6,3,1,0.4509005960677219,0.7047609710473348
16534,10,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,2,1,2,2,7,2,1,0.802200473100524,0.8106901560455216
9267,8,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2,3,1,1,3,4,4,2,3,4,3,1,1.154893275476807,0.8443261618882776
3780,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,3,2,1,1,4,1,1,2,5,2,2,1.604400946201048,0.144608778219683
15948,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,1,4,1,1,2,2,3,1,1.604400946201048,0.6806473616026475
15189,2,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10,1,2,2,1,1,3,1,2,2,7,2,1,0.577363668715013,0.4058889434056907
10434,10,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,2,1,2,1,1,1,1,2,2,4,4,1,0.802200473100524,1.3973812171661844
1284,10,2,1.0,1.0,2.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,3,1,99,2,1,1,4,1,2,2,6,4,2,1.604400946201048,1.3527907748086347
12281,10,3,,,,,,,,,,,,12,3,4,2,1,1,4,1,3,1,1,2,2,0.802200473100524,0.8272799748395079
16485,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7,1,2,2,4,4,4,1,2,2,6,2,2,0.802200473100524,0.3809291074601499
12291,10,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9,2,2,1,1,3,3,1,1,1,4,4,1,0.802200473100524,0.5009769118363515
15521,10,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5,1,1,2,1,1,3,1,2,2,4,4,1,0.802200473100524,0.55676708568038
10840,10,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,1,2,1,1,4,1,1,2,4,2,2,0.802200473100524,0.5419679728552242
9399,9,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,12,2,1,2,1,1,2,1,1,2,8,4,1,0.901801192135444,1.6372691680595646
6524,10,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,4,2,2,2,4,1,2,1,2,3,1,0.802200473100524,0.2260184541113002
7498,8,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,1,1,3,4,4,2,2,5,1,1,0.7699288503178715,0.6051162991218395
15383,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,1,4,1,1,2,5,4,1,0.802200473100524,0.2861842232734421
6688,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,3,3,2,3,5,3,4,1,3,5,4,1,2.4066014193015723,5.454124253915292
12862,10,3,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,12,3,2,2,1,1,4,1,2,1,2,2,2,0.802200473100524,0.4145039415996371
14447,9,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,11,3,4,2,1,1,3,1,1,4,1,2,2,1.3527017882031658,3.246991138764799
3710,10,3,1.0,1.0,99.0,1.0,99.0,99.0,1.0,99.0,99.0,99.0,99.0,2,2,1,2,1,1,2,1,2,1,3,1,1,0.802200473100524,0.9897728818428722
